6.335, -0.533, -0.005, -967, 0
6.356, -0.404, -0.008, -973, 0
6.388, -0.381, 0.015, -977, 0
6.375, -0.508, 0.011, -995, 0
6.309, -0.415, 0.027, -1007, 0
6.354, -0.411, -0.014, -1007, 0
6.356, -0.464, 0.013, -1016, 0
6.322, -0.423, 0.099, -1029, 0
6.326, -0.591, -0.008, -1039, 0
6.303, -0.432, 0.030, -1050, 0
6.317, -0.386, 0.075, -1055, 0
6.322, -0.475, 0.029, -1063, 0
6.330, -0.413, 0.009, -1070, 0
6.345, -0.458, -0.004, -1075, 0
6.324, -0.457, 0.036, -1086, 0
6.281, -0.710, 0.102, -1103, 0
6.264, -0.560, 0.013, -1112, 0
6.287, -0.496, 0.130, -1114, 0
6.263, -0.492, -0.000, -1127, 0
6.244, -0.490, 0.072, -1137, 0
6.222, -0.421, -0.007, -1149, 0
6.288, -0.533, -0.002, -1143, 0
6.302, -0.454, 0.028, -1148, 0
6.232, -0.456, 0.020, -1167, 0
6.304, -0.394, -0.004, -1161, 0
6.265, -0.497, 0.039, -1174, 0
6.258, -0.502, 0.005, -1182, 0
6.235, -0.490, 0.166, -1191, 0
6.231, -0.499, -0.008, -1199, 0
6.207, -0.231, 0.047, -1210, 0
6.232, -0.464, 0.008, -1212, 0
6.234, -0.550, 0.017, -1217, 0
6.243, -0.471, 0.002, -1221, 0
6.211, -0.450, -0.023, -1233, 0
6.192, -0.516, 0.008, -1242, 0
6.223, -0.530, 0.005, -1241, 0
6.194, -0.362, 0.023, -1253, 0
6.240, -0.488, 0.006, -1262, 0
6.214, -0.509, 0.007, -1258, 0
6.158, -0.532, 0.008, -1275, 0
6.175, -0.568, 0.013, -1276, 0
6.134, -0.551, -0.005, -1287, 0
6.209, -0.509, 0.004, -1278, 0
6.125, -0.497, -0.000, -1300, 0
6.131, -0.490, 0.010, -1303, 0
6.145, -0.289, -0.078, -1305, 0
6.166, -0.470, 0.018, -1304, 0
6.160, -0.527, 0.020, -1310, 0
6.091, -0.347, 0.026, -1327, 0
6.119, -0.471, 0.025, -1327, 0
6.124, -0.536, -0.010, -1328, 0
6.096, -0.535, 0.015, -1338, 0
6.143, -0.646, 0.005, -1331, 0
6.122, -0.500, 0.008, -1339, 0
6.122, -0.600, 0.022, -1342, 0
6.135, -0.528, -0.005, -1342, 0
6.116, -0.692, 0.014, -1348, 0
6.088, -0.468, -0.001, -1357, 0
6.079, -0.493, 0.004, -1360, 0
6.072, -0.595, -0.006, -1366, 0
6.120, -0.547, -0.017, -1357, 0
6.118, -0.558, 0.027, -1360, 0
6.103, -0.565, 0.025, -1365, 0
6.129, -0.575, 0.011, -1361, 0
6.099, -0.606, 0.010, -1370, 0
6.102, -0.459, 0.028, -1370, 0
6.048, -0.331, 0.050, -1383, 0
6.078, -0.890, -0.020, -1378, 0
6.004, -0.722, -0.032, -1394, 0
6.020, -0.636, 0.027, -1393, 0
6.023, -0.727, 0.049, -1392, 0
6.057, -0.707, 0.020, -1385, 0
6.025, -0.611, 0.022, -1393, 0
6.049, -0.564, 0.013, -1388, 0
6.013, -0.582, 0.000, -1396, 0
6.054, -0.579, 0.006, -1386, 0
6.028, -0.762, 0.020, -1393, 0
6.018, -0.615, 0.105, -1394, 0
6.029, -0.521, 0.027, -1391, 0
6.053, -0.507, -0.008, -1385, 0
6.025, -0.383, -0.007, -1391, 0
6.023, -0.579, -0.038, -1390, 0
6.026, -0.777, -0.035, -1389, 0
5.952, -0.598, 0.013, -1404, 0
5.966, -0.561, -0.008, -1399, 0
6.024, -0.643, 0.031, -1384, 0
6.036, -0.588, 0.024, -1380, 0
5.929, -0.731, 0.154, -1401, 0
5.937, -0.557, 0.105, -1398, 0
5.971, -0.510, 0.022, -1388, 0
6.002, -0.655, 0.009, -1379, 0
5.988, -0.615, 0.022, -1380, 0
5.970, -0.715, 0.023, -1381, 0
6.008, -0.838, 0.035, -1371, 0
5.962, -0.616, -0.009, -1377, 0
5.916, -0.509, -0.026, -1385, 0
5.943, -0.847, 0.032, -1377, 0
6.009, -0.548, 0.002, -1357, 0
5.989, -0.597, 0.011, -1357, 0
6.008, -0.629, 0.029, -1358, 0
5.989, -0.515, 0.018, -1350, 0
5.971, -0.533, -0.008, -1350, 0
5.931, -0.499, 0.011, -1355, 0
5.943, -0.713, 0.035, -1349, 0
5.971, -0.518, 0.019, -1337, 0
5.926, -0.546, 0.003, -1343, 0
5.942, -0.562, 0.019, -1335, 0
5.922, -0.556, 0.012, -1335, 0
5.921, -0.307, 0.120, -1330, 0
5.960, -0.508, 0.012, -1316, 0
5.935, -0.313, 0.044, -1316, 0
5.956, -1.067, 0.068, -1307, 0
5.915, -0.496, 0.032, -1311, 0
5.956, -0.519, 0.030, -1296, 0
5.933, -0.396, 0.078, -1295, 0
5.949, -0.472, 0.020, -1286, 0
5.936, -0.483, 0.003, -1283, 0
5.888, -0.341, 0.093, -1286, 0
5.933, -0.503, 0.014, -1272, 0
5.846, -0.593, -0.012, -1270, 0
5.961, -0.448, -0.020, -1253, 0
5.954, -0.490, -0.006, -1248, 0
5.958, -0.514, 0.008, -1241, 0
5.902, -0.523, 0.031, -1246, 0
5.858, -0.495, 0.016, -1237, 0
5.921, -0.573, 0.050, -1230, 0
5.918, -0.576, -0.011, -1220, 0
5.898, -0.477, 0.011, -1218, 0
5.875, -0.448, 0.008, -1215, 0
5.771, -0.498, 0.020, -1203, 0
5.943, -0.518, 0.013, -1186, 0
5.887, -0.273, -0.014, -1188, 0
5.914, -0.465, 0.030, -1176, 0
5.923, -0.575, 0.035, -1167, 0
5.877, -0.716, -0.063, -1168, 0
5.878, -0.476, 0.005, -1159, 0
5.868, -0.258, 0.020, -1153, 0
5.735, -0.573, 0.020, -1140, 0
5.912, -0.469, 0.000, -1127, 0
5.907, -0.611, 0.015, -1119, 0
5.916, -0.499, 0.024, -1119, 0
5.887, -0.335, -0.005, -1106, 0
5.927, -0.483, 0.046, -1089, 0
5.859, -0.540, 0.008, -1092, 0
5.925, -0.408, 0.009, -1070, 0
5.894, -0.530, -0.013, -1067, 0
5.925, -0.510, 0.017, -1052, 0
5.872, -0.558, 0.001, -1052, 0
5.906, -0.500, -0.012, -1036, 0
5.867, -0.579, 0.005, -1033, 0
5.922, -0.419, -0.002, -1013, 0
5.920, -0.452, -0.010, -1004, 0
5.914, -0.381, 0.026, -994, 0
5.910, -0.475, 0.029, -984, 0
5.911, -0.338, 0.059, -974, 0
5.928, -0.250, 0.002, -959, 0
5.899, -0.328, 0.087, -952, 0
5.911, -0.361, 0.034, -940, 0
5.916, -0.437, 0.014, -924, 0
5.950, -0.371, -0.012, -911, 0
5.925, -0.376, -0.004, -904, 0
5.905, -0.359, -0.060, -894, 0
5.918, -0.374, 0.031, -882, 0
5.936, -0.345, 0.008, -867, 0
5.912, -0.579, -0.048, -858, 0
5.912, -0.344, 0.007, -847, 0
5.940, -0.373, 0.033, -831, 0
5.926, -0.284, -0.007, -821, 0
5.941, -0.328, 0.011, -806, 0
5.948, -0.396, -0.011, -793, 0
5.942, -0.273, 0.022, -782, 0
5.939, -0.327, -0.012, -770, 0
5.942, -0.308, 0.009, -757, 0
5.928, -0.300, -0.011, -746, 0
5.941, -0.330, 0.022, -731, 0
5.940, -0.252, -0.003, -719, 0
5.937, -0.321, 0.018, -706, 0
5.938, -0.408, 0.068, -693, 0
5.953, -0.284, 0.005, -679, 0
5.956, -0.283, 0.009, -665, 0
5.955, -0.262, -0.003, -652, 0
5.958, -0.118, 0.014, -639, 0
5.967, -0.319, 0.003, -624, 0
5.953, -0.142, -0.017, -613, 0
5.947, -0.183, 0.015, -600, 0
5.966, -0.386, 0.047, -585, 0
5.965, -0.222, 0.013, -571, 0
5.958, -0.496, 0.044, -558, 0
5.921, -0.244, 0.001, -545, 0
5.877, -0.226, 0.011, -530, 0
5.969, -0.444, -0.154, -516, 0
5.946, -0.209, 0.019, -504, 0
5.984, -0.205, -0.006, -487, 0
5.985, -0.183, 0.033, -473, 0
5.974, -0.063, 0.050, -460, 0
5.976, -0.187, 0.018, -446, 0
5.969, -0.194, -0.025, -432, 0
5.974, -0.161, 0.038, -418, 0
5.956, -0.125, 0.015, -405, 0
5.974, -0.142, -0.084, -389, 0
5.982, -0.150, 0.006, -375, 0
5.962, -0.178, 0.008, -360, 0
5.963, -0.147, 0.010, -347, 0
5.979, -0.108, 0.015, -332, 0
5.959, -0.150, -0.001, -317, 0
5.985, -0.118, 0.010, -303, 0
5.991, -0.165, 0.057, -288, 0
5.998, -0.074, -0.016, -273, 0
6.005, -0.131, -0.010, -258, 0
6.002, -0.139, -0.021, -244, 0
5.978, -0.167, 0.065, -230, 0
5.990, -0.072, 0.020, -215, 0
5.974, -0.054, 0.021, -200, 0
5.986, -0.087, -0.008, -186, 0
5.978, -0.055, 0.002, -172, 0
6.009, -0.073, 0.028, -156, 0
5.998, 0.038, 0.017, -142, 0
6.016, -0.077, -0.031, -127, 0
5.984, -0.036, -0.003, -113, 0
5.995, -0.030, 0.008, -98, 0
5.979, -0.053, 0.023, -83, 0
5.978, -0.026, -0.002, -69, 0
5.992, -0.038, 0.130, -54, 0
6.004, 0.015, 0.013, -39, 0
6.001, -0.021, 0.006, -24, 0
6.018, 0.002, 0.009, -9, 0
5.999, 0.053, 0.020, 12, 0
6.000, 0.059, 0.053, 31, 0
6.000, 0.021, -0.004, 51, 0
5.993, 0.018, -0.000, 71, 0
5.994, 0.070, -0.004, 91, 0
