41.17, -28.06, -1.168, 244.55, -2.987, 4365.6, 82.56, -35.68, -1.155, 200.0, -3.103, -0.0, 269.68, -3.079, 1.423, 0.301
41.66, -29.24, -1.184, 205.94, -3.242, 5354.8, 82.96, -36.59, -1.170, 200.0, -3.045, -0.0, 267.15, -3.021, 1.780, 0.387
41.94, -29.95, -1.198, 157.03, -2.979, -2850.6, 83.34, -37.52, -1.185, 200.0, -2.987, -0.0, 266.33, -2.963, 2.266, 0.737
42.35, -31.03, -1.215, 296.04, -3.421, 6137.9, 83.71, -38.45, -1.200, 200.0, -2.929, -0.0, 264.01, -2.905, 0.850, 0.929
42.82, -32.33, -1.232, 236.83, -2.944, 1532.3, 84.07, -39.38, -1.215, 200.0, -2.872, 0.0, 261.07, -2.846, 1.408, 0.440
43.11, -33.18, -1.244, 162.18, -2.364, -874.7, 84.41, -40.32, -1.229, 200.0, -2.814, 0.0, 260.00, -2.788, 2.146, -0.010
43.42, -34.12, -1.258, 262.57, -3.070, -2536.8, 84.74, -41.27, -1.243, 200.0, -2.756, 0.0, 258.51, -2.730, 1.128, 0.942
43.83, -35.41, -1.274, 239.40, -2.832, 5026.6, 85.05, -42.21, -1.256, 200.0, -2.698, 0.0, 255.68, -2.672, 1.326, 0.368
44.11, -36.35, -1.286, 177.62, -2.182, 2466.4, 85.36, -43.17, -1.270, 200.0, -2.640, -0.0, 254.41, -2.614, 1.933, -0.071
44.34, -37.18, -1.297, 187.92, -2.701, -4254.1, 85.65, -44.12, -1.283, 200.0, -2.582, -0.0, 253.53, -2.556, 1.823, 0.849
44.66, -38.37, -1.313, 285.74, -3.291, 6082.8, 85.92, -45.08, -1.296, 200.0, -2.524, -0.0, 251.03, -2.498, 0.817, 1.407
44.95, -39.50, -1.327, 198.22, -2.193, 2892.7, 86.19, -46.05, -1.308, 200.0, -2.466, 0.0, 248.94, -2.439, 1.669, 0.127
45.17, -40.41, -1.337, 195.64, -2.305, -3030.2, 86.44, -47.02, -1.320, 200.0, -2.408, 0.0, 247.92, -2.382, 1.686, 0.642
45.42, -41.50, -1.350, 257.42, -2.505, 998.2, 86.69, -47.99, -1.332, 200.0, -2.350, 0.0, 246.14, -2.324, 1.048, 0.700
45.65, -42.55, -1.361, 164.75, -2.029, 2423.3, 86.92, -48.96, -1.344, 200.0, -2.293, -0.0, 244.54, -2.266, 1.958, 0.165
45.84, -43.44, -1.372, 213.66, -2.491, -1382.4, 87.14, -49.93, -1.355, 200.0, -2.235, 0.0, 243.58, -2.208, 1.461, 1.034
46.08, -44.68, -1.385, 296.04, -2.794, 658.1, 87.35, -50.91, -1.366, 200.0, -2.177, 0.0, 241.17, -2.149, 0.609, 1.363
46.37, -46.31, -1.399, 326.93, -2.623, 2167.0, 87.54, -51.89, -1.377, 200.0, -2.119, -0.0, 237.55, -2.091, 0.254, 1.124
46.57, -47.52, -1.408, 185.34, -0.740, -10991.2, 87.73, -52.88, -1.387, 200.0, -2.061, 0.0, 235.81, -2.033, 1.649, -1.863
46.72, -48.46, -1.413, 200.79, -1.434, 1647.3, 87.91, -53.86, -1.397, 200.0, -2.003, 0.0, 235.37, -1.976, 1.492, -0.231
46.88, -49.49, -1.420, 198.22, -1.468, 2794.5, 88.08, -54.85, -1.407, 200.0, -1.945, -0.0, 234.40, -1.919, 1.508, -0.140
47.02, -50.46, -1.429, 203.36, -2.257, 9134.1, 88.23, -55.83, -1.417, 200.0, -1.887, 0.0, 233.35, -1.861, 1.446, 1.037
47.16, -51.50, -1.440, 218.81, -1.755, 1800.6, 88.38, -56.82, -1.426, 200.0, -1.829, -0.0, 232.00, -1.803, 1.277, 0.353
47.31, -52.62, -1.448, 231.68, -1.780, -513.0, 88.52, -57.81, -1.435, 200.0, -1.772, -0.0, 230.57, -1.745, 1.132, 0.531
47.43, -53.71, -1.458, 229.11, -2.093, -8694.4, 88.65, -58.80, -1.444, 200.0, -1.714, 0.0, 229.12, -1.687, 1.142, 1.143
47.56, -54.92, -1.469, 229.11, -2.007, 4229.1, 88.78, -59.80, -1.452, 200.0, -1.656, 0.0, 227.14, -1.628, 1.118, 0.863
47.67, -56.06, -1.477, 218.81, -1.247, -3660.1, 88.89, -60.79, -1.460, 200.0, -1.598, -0.0, 225.69, -1.570, 1.204, -0.057
47.77, -57.12, -1.482, 211.09, -1.128, -1626.7, 89.00, -61.78, -1.468, 200.0, -1.540, -0.0, 224.90, -1.513, 1.273, 0.099
47.86, -58.19, -1.488, 221.38, -1.506, 1453.3, 89.09, -62.78, -1.476, 200.0, -1.482, 0.0, 223.88, -1.455, 1.159, 0.654
47.95, -59.28, -1.496, 216.24, -1.500, -110.7, 89.19, -63.77, -1.483, 200.0, -1.424, -0.0, 222.64, -1.397, 1.196, 0.509
48.02, -60.38, -1.504, 239.40, -1.551, -3221.8, 89.27, -64.77, -1.490, 200.0, -1.366, 0.0, 221.41, -1.339, 0.950, 0.729
48.10, -61.53, -1.512, 221.38, -1.463, 1082.0, 89.35, -65.77, -1.497, 200.0, -1.308, 0.0, 219.98, -1.281, 1.114, 0.686
