9.45, -0.01, -0.005, 204.06, -0.251, -1946.8, 9.00, -0.02, -0.008, 180.0, -0.383, -0.0, 174.88, -0.418, -0.050, -0.500
9.65, -0.01, -0.005, 198.95, -0.280, -1652.2, 9.18, -0.02, -0.008, 180.0, -0.393, 0.0, 174.63, -0.429, -0.009, -0.497
9.84, -0.01, -0.006, 187.48, -0.315, -1067.8, 9.36, -0.02, -0.009, 180.0, -0.402, 0.0, 174.48, -0.439, 0.091, -0.485
10.03, -0.02, -0.006, 182.37, -0.350, -957.6, 9.54, -0.02, -0.009, 180.0, -0.411, 0.0, 174.42, -0.450, 0.136, -0.467
10.20, -0.02, -0.006, 165.79, -0.450, 575.2, 9.72, -0.03, -0.010, 180.0, -0.421, 0.0, 174.49, -0.459, 0.286, -0.392
10.37, -0.02, -0.007, 168.35, -0.553, 1605.1, 9.90, -0.03, -0.010, 180.0, -0.430, -0.0, 174.64, -0.468, 0.265, -0.294
10.54, -0.02, -0.007, 170.90, -0.645, 520.1, 10.08, -0.03, -0.010, 180.0, -0.439, 0.0, 174.75, -0.476, 0.244, -0.190
10.71, -0.02, -0.008, 170.90, -0.678, -114.6, 10.26, -0.03, -0.011, 180.0, -0.449, -0.0, 174.86, -0.483, 0.245, -0.123
10.88, -0.02, -0.009, 165.79, -0.663, -402.0, 10.44, -0.03, -0.011, 180.0, -0.458, 0.0, 174.99, -0.490, 0.293, -0.104
11.04, -0.02, -0.009, 163.24, -0.609, -150.5, 10.62, -0.04, -0.012, 180.0, -0.468, 0.0, 175.17, -0.497, 0.319, -0.131
11.21, -0.02, -0.010, 176.00, -0.525, -619.9, 10.80, -0.04, -0.012, 180.0, -0.477, 0.0, 175.28, -0.506, 0.206, -0.203
11.39, -0.03, -0.011, 174.72, -0.453, -1051.0, 10.98, -0.04, -0.013, 180.0, -0.486, 0.0, 175.34, -0.515, 0.218, -0.287
11.56, -0.03, -0.011, 174.72, -0.398, -861.8, 11.16, -0.04, -0.013, 180.0, -0.496, 0.0, 175.40, -0.525, 0.218, -0.372
11.73, -0.03, -0.011, 165.79, -0.359, -481.0, 11.34, -0.05, -0.014, 180.0, -0.505, 0.0, 175.51, -0.536, 0.300, -0.449
11.90, -0.03, -0.012, 165.79, -0.335, -651.1, 11.52, -0.05, -0.014, 180.0, -0.514, -0.0, 175.67, -0.548, 0.303, -0.517
12.06, -0.03, -0.012, 159.42, -0.347, -687.0, 11.70, -0.05, -0.015, 180.0, -0.524, 0.0, 175.87, -0.559, 0.364, -0.554
